Area;Area Id;Variable Name;Variable Id;Year;Value;Symbol;Md
LVA|Latvia;119;Municipal water withdrawal;4251;2013;0,1593;E;
LTU|Lithuania;126;Municipal water withdrawal;4251;1995;0,205;;
LTU|Lithuania;126;Municipal water withdrawal;4251;2001;0,172;E;
LTU|Lithuania;126;Municipal water withdrawal;4251;2017;0,155;;[176]
LUX|Luxembourg;256;Municipal water withdrawal;4251;1989;0,0561;E;
LUX|Luxembourg;256;Municipal water withdrawal;4251;1995;0,042;E;
LUX|Luxembourg;256;Municipal water withdrawal;4251;1999;0,0461;E;
LUX|Luxembourg;256;Municipal water withdrawal;4251;2012;0,0406;E;[177]
LUX|Luxembourg;256;Municipal water withdrawal;4251;2013;0,0408;E;
MLT|Malta;134;Municipal water withdrawal;4251;1970;0,016;E;
MLT|Malta;134;Municipal water withdrawal;4251;1975;0,0179;E;
MLT|Malta;134;Municipal water withdrawal;4251;1985;0,0269;E;
MLT|Malta;134;Municipal water withdrawal;4251;1995;0,049;;
MLT|Malta;134;Municipal water withdrawal;4251;2002;0,0344;I;
MLT|Malta;134;Municipal water withdrawal;4251;2003;0,0344;;
MLT|Malta;134;Municipal water withdrawal;4251;2012;0,0148;E;
MLT|Malta;134;Municipal water withdrawal;4251;2013;0,0153;E;
MCO|Monaco;140;Municipal water withdrawal;4251;1990;0,0067;E;
MCO|Monaco;140;Municipal water withdrawal;4251;1997;0,006;E;
MCO|Monaco;140;Municipal water withdrawal;4251;2002;0,0058;E;
MCO|Monaco;140;Municipal water withdrawal;4251;2007;0,0055;E;
MCO|Monaco;140;Municipal water withdrawal;4251;2009;0,005;E;
MNE|Montenegro;273;Municipal water withdrawal;4251;2008;0,0964;E;
NLD|Netherlands;150;Municipal water withdrawal;4251;1991;1,28;E;
NLD|Netherlands;150;Municipal water withdrawal;4251;1996;1,267;E;
NLD|Netherlands;150;Municipal water withdrawal;4251;2001;1,303;E;
NLD|Netherlands;150;Municipal water withdrawal;4251;2007;1,248;E;
NLD|Netherlands;150;Municipal water withdrawal;4251;2012;1,217;E;
MKD|North Macedonia;154;Municipal water withdrawal;4251;1996;0,215;;
MKD|North Macedonia;154;Municipal water withdrawal;4251;2002;0,2121;E;
MKD|North Macedonia;154;Municipal water withdrawal;4251;2007;0,2264;E;
MKD|North Macedonia;154;Municipal water withdrawal;4251;2013;0,2317;E;
NOR|Norway;162;Municipal water withdrawal;4251;1990;0,75;E;
NOR|Norway;162;Municipal water withdrawal;4251;1996;0,781;E;[178]
NOR|Norway;162;Municipal water withdrawal;4251;2002;0,808;E;
NOR|Norway;162;Municipal water withdrawal;4251;2007;0,9482;E;
NOR|Norway;162;Municipal water withdrawal;4251;2012;0,816;E;
NOR|Norway;162;Municipal water withdrawal;4251;2013;0,838;E;
POL|Poland;173;Municipal water withdrawal;4251;1992;2,84;E;[179]
POL|Poland;173;Municipal water withdrawal;4251;1997;2,292;E;[180]
PRT|Portugal;174;Municipal water withdrawal;4251;1991;0,4;E;
PRT|Portugal;174;Municipal water withdrawal;4251;1998;0,872;E;[181]
PRT|Portugal;174;Municipal water withdrawal;4251;2007;0,9763;E;
PRT|Portugal;174;Municipal water withdrawal;4251;2012;0,9105;E;
MDA|Republic of Moldova;146;Municipal water withdrawal;4251;1992;0,269;;
MDA|Republic of Moldova;146;Municipal water withdrawal;4251;2000;0,164;L;
MDA|Republic of Moldova;146;Municipal water withdrawal;4251;2005;0,146;L;
ROU|Romania;183;Municipal water withdrawal;4251;1970;1,47;;
ROU|Romania;183;Municipal water withdrawal;4251;1975;2;;
ROU|Romania;183;Municipal water withdrawal;4251;1980;2,2;;
ROU|Romania;183;Municipal water withdrawal;4251;1985;2,67;;
ROU|Romania;183;Municipal water withdrawal;4251;1990;2,25;;
ROU|Romania;183;Municipal water withdrawal;4251;1997;2,05;;
ROU|Romania;183;Municipal water withdrawal;4251;2002;1,86;;
ROU|Romania;183;Municipal water withdrawal;4251;2012;1,053;E;
ROU|Romania;183;Municipal water withdrawal;4251;2013;0,98;E;
RUS|Russian Federation;185;Municipal water withdrawal;4251;1994;14,3;;
RUS|Russian Federation;185;Municipal water withdrawal;4251;2001;13,4;;
SVK|Slovakia;199;Municipal water withdrawal;4251;1997;0,482;E;
SVK|Slovakia;199;Municipal water withdrawal;4251;2002;0,4159;E;
SVK|Slovakia;199;Municipal water withdrawal;4251;2007;0,3585;E;
SVK|Slovakia;199;Municipal water withdrawal;4251;2012;0,3058;E;
SVN|Slovenia;198;Municipal water withdrawal;4251;1992;0,2593;E;
SVN|Slovenia;198;Municipal water withdrawal;4251;1997;0,2536;E;
SVN|Slovenia;198;Municipal water withdrawal;4251;2002;0,1871;E;
SVN|Slovenia;198;Municipal water withdrawal;4251;2007;0,1674;E;
SVN|Slovenia;198;Municipal water withdrawal;4251;2012;0,1617;E;
SVN|Slovenia;198;Municipal water withdrawal;4251;2013;0,164;E;
ESP|Spain;203;Municipal water withdrawal;4251;1986;5,502;;
ESP|Spain;203;Municipal water withdrawal;4251;1991;6,8;E;
ESP|Spain;203;Municipal water withdrawal;4251;1997;4,509;E;
ESP|Spain;203;Municipal water withdrawal;4251;2002;5,448;E;
ESP|Spain;203;Municipal water withdrawal;4251;2007;5,898;E;
ESP|Spain;203;Municipal water withdrawal;4251;2012;5,308;E;
SWE|Sweden;210;Municipal water withdrawal;4251;1970;0,981;E;
SWE|Sweden;210;Municipal water withdrawal;4251;1975;1,038;E;
SWE|Sweden;210;Municipal water withdrawal;4251;1980;1,006;E;
SWE|Sweden;210;Municipal water withdrawal;4251;1992;1,016;E;
SWE|Sweden;210;Municipal water withdrawal;4251;1997;1,052;E;
SWE|Sweden;210;Municipal water withdrawal;4251;2002;1,038;E;
SWE|Sweden;210;Municipal water withdrawal;4251;2007;1;E;
SWE|Sweden;210;Municipal water withdrawal;4251;2010;1,019;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;1970;1,14;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;1975;1,129;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;1980;1,103;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;1985;1,143;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;1992;1,192;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;1997;1,056;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;2002;1,069;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;2006;0,981;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;2012;1,202;E;
CHE|Switzerland;211;Municipal water withdrawal;4251;2013;0,917;E;
UKR|Ukraine;230;Municipal water withdrawal;4251;1992;4,637;;
UKR|Ukraine;230;Municipal water withdrawal;4251;2000;3,311;I;
UKR|Ukraine;230;Municipal water withdrawal;4251;2005;3,318;I;
UKR|Ukraine;230;Municipal water withdrawal;4251;2010;3,266;I;
GBR|United Kingdom;229;Municipal water withdrawal;4251;1980;6,975;E;
GBR|United Kingdom;229;Municipal water withdrawal;4251;1985;7,143;E;
GBR|United Kingdom;229;Municipal water withdrawal;4251;2002;7,312;E;
GBR|United Kingdom;229;Municipal water withdrawal;4251;2007;5,99;E;
GBR|United Kingdom;229;Municipal water withdrawal;4251;2011;5,866;E;
ALB|Albania;3;Total water withdrawal;4253;1990;1,2;;
ALB|Albania;3;Total water withdrawal;4253;2000;1,838;L;
ALB|Albania;3;Total water withdrawal;4253;2006;1,311;L;
AUT|Austria;11;Total water withdrawal;4253;1980;3,342;E;
AUT|Austria;11;Total water withdrawal;4253;1985;3,58;E;
AUT|Austria;11;Total water withdrawal;4253;1990;3,807;E;
AUT|Austria;11;Total water withdrawal;4253;1997;3,644;E;
AUT|Austria;11;Total water withdrawal;4253;2002;3,668;E;
AUT|Austria;11;Total water withdrawal;4253;2010;3,492;E;
BLR|Belarus;57;Total water withdrawal;4253;1995;1,98;;
BLR|Belarus;57;Total water withdrawal;4253;2000;1,837;;
BLR|Belarus;57;Total water withdrawal;4253;2005;1,706;;
BLR|Belarus;57;Total water withdrawal;4253;2010;1,548;;
BLR|Belarus;57;Total water withdrawal;4253;2013;1,514;;
BEL|Belgium;255;Total water withdrawal;4253;1980;9,03;;
BEL|Belgium;255;Total water withdrawal;4253;1997;7,69;E;
BEL|Belgium;255;Total water withdrawal;4253;2002;6,738;E;
BEL|Belgium;255;Total water withdrawal;4253;2007;6,217;E;
BEL|Belgium;255;Total water withdrawal;4253;2009;6,005;E;
BIH|Bosnia and Herzegovina;80;Total water withdrawal;4253;2005;0,3341;E;
BIH|Bosnia and Herzegovina;80;Total water withdrawal;4253;2012;0,329;;
BIH|Bosnia and Herzegovina;80;Total water withdrawal;4253;2013;0,3279;E;
BGR|Bulgaria;27;Total water withdrawal;4253;1980;14,18;;
BGR|Bulgaria;27;Total water withdrawal;4253;1985;14,09;I;
BGR|Bulgaria;27;Total water withdrawal;4253;1990;7,494;K;
BGR|Bulgaria;27;Total water withdrawal;4253;2002;6,589;E;
BGR|Bulgaria;27;Total water withdrawal;4253;2007;6,202;E;
BGR|Bulgaria;27;Total water withdrawal;4253;2012;5,715;E;
BGR|Bulgaria;27;Total water withdrawal;4253;2015;5,629;;
HRV|Croatia;98;Total water withdrawal;4253;2012;0,6693;K;
HRV|Croatia;98;Total water withdrawal;4253;2013;0,6338;E;
CYP|Cyprus;50;Total water withdrawal;4253;1975;0,155;I;
CYP|Cyprus;50;Total water withdrawal;4253;1980;0,177;I;
CYP|Cyprus;50;Total water withdrawal;4253;1985;0,2;I;
CYP|Cyprus;50;Total water withdrawal;4253;1990;0,226;;
CYP|Cyprus;50;Total water withdrawal;4253;1993;0,211;;
CYP|Cyprus;50;Total water withdrawal;4253;2002;0,2102;K;
CYP|Cyprus;50;Total water withdrawal;4253;2007;0,2166;K;
CYP|Cyprus;50;Total water withdrawal;4253;2012;0,2558;K;
CYP|Cyprus;50;Total water withdrawal;4253;2013;0,2553;E;
CZE|Czechia;167;Total water withdrawal;4253;1997;2,493;E;
CZE|Czechia;167;Total water withdrawal;4253;2002;1,908;E;
CZE|Czechia;167;Total water withdrawal;4253;2007;1,969;E;
CZE|Czechia;167;Total water withdrawal;4253;2012;1,841;E;
CZE|Czechia;167;Total water withdrawal;4253;2013;1,65;E;
DNK|Denmark;54;Total water withdrawal;4253;1970;0,72;E;
DNK|Denmark;54;Total water withdrawal;4253;1975;1,205;E;
DNK|Denmark;54;Total water withdrawal;4253;1980;1,205;E;
DNK|Denmark;54;Total water withdrawal;4253;1985;1,705;E;
DNK|Denmark;54;Total water withdrawal;4253;1990;1,261;E;
DNK|Denmark;54;Total water withdrawal;4253;1997;0,9325;E;
DNK|Denmark;54;Total water withdrawal;4253;2002;0,6679;E;
DNK|Denmark;54;Total water withdrawal;4253;2007;0,5708;E;
DNK|Denmark;54;Total water withdrawal;4253;2012;0,652;E;
EST|Estonia;63;Total water withdrawal;4253;1992;2,63;E;
EST|Estonia;63;Total water withdrawal;4253;1995;1,358;;
EST|Estonia;63;Total water withdrawal;4253;2002;1,413;E;
EST|Estonia;63;Total water withdrawal;4253;2007;1,834;E;
EST|Estonia;63;Total water withdrawal;4253;2012;1,631;;
EST|Estonia;63;Total water withdrawal;4253;2014;1,72;;
FIN|Finland;67;Total water withdrawal;4253;1970;3,3;E;
FIN|Finland;67;Total water withdrawal;4253;1975;3,55;E;
FIN|Finland;67;Total water withdrawal;4253;1980;3,7;E;
FIN|Finland;67;Total water withdrawal;4253;1985;4;E;
FIN|Finland;67;Total water withdrawal;4253;1990;2,347;E;
FIN|Finland;67;Total water withdrawal;4253;1995;2,586;E;
FIN|Finland;67;Total water withdrawal;4253;1999;2,328;E;
FIN|Finland;67;Total water withdrawal;4253;2006;6,562;E;
FRA|France;68;Total water withdrawal;4253;1980;30,97;E;
FRA|France;68;Total water withdrawal;4253;1985;34,89;E;
FRA|France;68;Total water withdrawal;4253;1992;39,22;E;
FRA|France;68;Total water withdrawal;4253;1997;30,34;E;
FRA|France;68;Total water withdrawal;4253;2002;32,37;E;
FRA|France;68;Total water withdrawal;4253;2007;31,41;E;
FRA|France;68;Total water withdrawal;4253;2012;30,23;K;
DEU|Germany;79;Total water withdrawal;4253;1991;46,27;E;
DEU|Germany;79;Total water withdrawal;4253;1995;45,2;;
DEU|Germany;79;Total water withdrawal;4253;2001;39,15;E;
DEU|Germany;79;Total water withdrawal;4253;2007;32,3;E;
DEU|Germany;79;Total water withdrawal;4253;2010;33,04;E;
DEU|Germany;79;Total water withdrawal;4253;2013;25,33;;
GRC|Greece;84;Total water withdrawal;4253;1970;4,254;E;
GRC|Greece;84;Total water withdrawal;4253;1975;4,276;E;
GRC|Greece;84;Total water withdrawal;4253;1980;5,04;E;
GRC|Greece;84;Total water withdrawal;4253;1985;5,496;E;
GRC|Greece;84;Total water withdrawal;4253;1992;8,038;E;
GRC|Greece;84;Total water withdrawal;4253;1997;8,695;E;
GRC|Greece;84;Total water withdrawal;4253;2002;9,259;E;
GRC|Greece;84;Total water withdrawal;4253;2007;9,63;K;
HUN|Hungary;97;Total water withdrawal;4253;1970;2,98;E;
HUN|Hungary;97;Total water withdrawal;4253;1975;3,965;E;
HUN|Hungary;97;Total water withdrawal;4253;1980;4,805;E;
HUN|Hungary;97;Total water withdrawal;4253;1985;6,351;;
HUN|Hungary;97;Total water withdrawal;4253;1992;7,137;E;
HUN|Hungary;97;Total water withdrawal;4253;1996;6,01;E;
HUN|Hungary;97;Total water withdrawal;4253;2002;5,72;K;
HUN|Hungary;97;Total water withdrawal;4253;2007;5,584;E;
HUN|Hungary;97;Total water withdrawal;4253;2012;5,051;E;
ISL|Iceland;99;Total water withdrawal;4253;1980;0,108;E;
ISL|Iceland;99;Total water withdrawal;4253;1985;0,112;E;
ISL|Iceland;99;Total water withdrawal;4253;1992;0,167;E;
ISL|Iceland;99;Total water withdrawal;4253;2002;0,165;E;
ISL|Iceland;99;Total water withdrawal;4253;2004;0,165;E;
ISL|Iceland;99;Total water withdrawal;4253;2012;3,571;E;
ISL|Iceland;99;Total water withdrawal;4253;2015;0,2783;;
IRL|Ireland;104;Total water withdrawal;4253;1980;1,07;E;
IRL|Ireland;104;Total water withdrawal;4253;1994;1,176;E;
IRL|Ireland;104;Total water withdrawal;4253;2007;0,73;E;
IRL|Ireland;104;Total water withdrawal;4253;2009;0,757;E;
ITA|Italy;106;Total water withdrawal;4253;1970;41,6;;
ITA|Italy;106;Total water withdrawal;4253;2000;45,41;K;
ITA|Italy;106;Total water withdrawal;4253;2008;53,75;E;
LVA|Latvia;119;Total water withdrawal;4253;1995;0,418;E;
LVA|Latvia;119;Total water withdrawal;4253;2002;0,2563;E;
LVA|Latvia;119;Total water withdrawal;4253;2007;0,2182;E;
LVA|Latvia;119;Total water withdrawal;4253;2012;0,2602;E;
LVA|Latvia;119;Total water withdrawal;4253;2013;0,2478;E;
LTU|Lithuania;126;Total water withdrawal;4253;1995;4,352;;
LTU|Lithuania;126;Total water withdrawal;4253;2001;2,768;E;
LTU|Lithuania;126;Total water withdrawal;4253;2007;2,269;E;
LTU|Lithuania;126;Total water withdrawal;4253;2017;2,768;;
LUX|Luxembourg;256;Total water withdrawal;4253;1970;0,0348;E;
LUX|Luxembourg;256;Total water withdrawal;4253;1975;0,0425;E;
LUX|Luxembourg;256;Total water withdrawal;4253;1980;0,0397;E;
LUX|Luxembourg;256;Total water withdrawal;4253;1985;0,067;E;
LUX|Luxembourg;256;Total water withdrawal;4253;1995;0,0565;E;
LUX|Luxembourg;256;Total water withdrawal;4253;1999;0,0605;E;
LUX|Luxembourg;256;Total water withdrawal;4253;2012;0,0445;E;
LUX|Luxembourg;256;Total water withdrawal;4253;2013;0,0431;E;
MLT|Malta;134;Total water withdrawal;4253;1980;0,02;;
MLT|Malta;134;Total water withdrawal;4253;1995;0,056;;
MLT|Malta;134;Total water withdrawal;4253;2002;0,0538;K;
MLT|Malta;134;Total water withdrawal;4253;2007;0,0557;K;
MLT|Malta;134;Total water withdrawal;4253;2012;0,0399;E;
MLT|Malta;134;Total water withdrawal;4253;2013;0,0453;E;
MCO|Monaco;140;Total water withdrawal;4253;1990;0,0067;E;
MCO|Monaco;140;Total water withdrawal;4253;1997;0,006;E;
MCO|Monaco;140;Total water withdrawal;4253;2002;0,0058;E;
MCO|Monaco;140;Total water withdrawal;4253;2007;0,0055;E;
MCO|Monaco;140;Total water withdrawal;4253;2009;0,005;E;
MNE|Montenegro;273;Total water withdrawal;4253;2010;0,1609;K;
NLD|Netherlands;150;Total water withdrawal;4253;1980;9,198;E;
NLD|Netherlands;150;Total water withdrawal;4253;1985;9,349;E;
NLD|Netherlands;150;Total water withdrawal;4253;1991;7,983;E;
NLD|Netherlands;150;Total water withdrawal;4253;1996;6,507;E;
NLD|Netherlands;150;Total water withdrawal;4253;2002;8,914;E;
NLD|Netherlands;150;Total water withdrawal;4253;2007;10,95;E;
NLD|Netherlands;150;Total water withdrawal;4253;2012;10,72;E;
MKD|North Macedonia;154;Total water withdrawal;4253;1996;1,555;;
MKD|North Macedonia;154;Total water withdrawal;4253;2002;0,6332;E;
MKD|North Macedonia;154;Total water withdrawal;4253;2007;0,5512;E;
NOR|Norway;162;Total water withdrawal;4253;1980;2;;
NOR|Norway;162;Total water withdrawal;4253;1996;2,42;E;
NOR|Norway;162;Total water withdrawal;4253;2002;2,399;E;
NOR|Norway;162;Total water withdrawal;4253;2007;3,026;E;
POL|Poland;173;Total water withdrawal;4253;1970;10,11;E;
POL|Poland;173;Total water withdrawal;4253;1975;13,53;E;
POL|Poland;173;Total water withdrawal;4253;1980;15,13;E;
POL|Poland;173;Total water withdrawal;4253;1985;16,41;E;
POL|Poland;173;Total water withdrawal;4253;1992;13,39;E;
POL|Poland;173;Total water withdrawal;4253;1997;12,8;E;
POL|Poland;173;Total water withdrawal;4253;2002;11,73;E;
POL|Poland;173;Total water withdrawal;4253;2007;12,03;E;
POL|Poland;173;Total water withdrawal;4253;2012;11,48;E;
PRT|Portugal;174;Total water withdrawal;4253;1991;8,6;E;
PRT|Portugal;174;Total water withdrawal;4253;1998;11,14;E;
PRT|Portugal;174;Total water withdrawal;4253;2007;9,151;E;
MDA|Republic of Moldova;146;Total water withdrawal;4253;1992;1,963;;
MDA|Republic of Moldova;146;Total water withdrawal;4253;2007;1,065;I;
ROU|Romania;183;Total water withdrawal;4253;1970;9,59;;
ROU|Romania;183;Total water withdrawal;4253;1975;14,4;;
ROU|Romania;183;Total water withdrawal;4253;1980;18,8;;
ROU|Romania;183;Total water withdrawal;4253;1985;20,5;;
ROU|Romania;183;Total water withdrawal;4253;1990;20,41;;
ROU|Romania;183;Total water withdrawal;4253;1997;12,46;;
ROU|Romania;183;Total water withdrawal;4253;2002;9,222;K;
ROU|Romania;183;Total water withdrawal;4253;2007;6,884;E;
ROU|Romania;183;Total water withdrawal;4253;2012;6,482;E;
ROU|Romania;183;Total water withdrawal;4253;2013;6,418;E;
RUS|Russian Federation;185;Total water withdrawal;4253;1994;77,1;;
RUS|Russian Federation;185;Total water withdrawal;4253;2001;66,2;;
RUS|Russian Federation;185;Total water withdrawal;4253;2013;61;;
SRB|Serbia;272;Total water withdrawal;4253;2007;3,958;E;
SRB|Serbia;272;Total water withdrawal;4253;2012;3,869;E;
SRB|Serbia;272;Total water withdrawal;4253;2013;4,15;E;
SVK|Slovakia;199;Total water withdrawal;4253;1997;1,31;E;
SVK|Slovakia;199;Total water withdrawal;4253;2002;1,094;E;
SVK|Slovakia;199;Total water withdrawal;4253;2007;0,688;E;
SVK|Slovakia;199;Total water withdrawal;4253;2012;0,6653;E;
SVK|Slovakia;199;Total water withdrawal;4253;2014;0,5593;E;
SVN|Slovenia;198;Total water withdrawal;4253;2002;0,8992;E;
SVN|Slovenia;198;Total water withdrawal;4253;2007;0,9349;E;
SVN|Slovenia;198;Total water withdrawal;4253;2012;0,9281;E;
SVN|Slovenia;198;Total water withdrawal;4253;2013;1,156;E;
ESP|Spain;203;Total water withdrawal;4253;1975;36,08;E;
ESP|Spain;203;Total water withdrawal;4253;1980;39,92;E;
ESP|Spain;203;Total water withdrawal;4253;1986;45,85;;
ESP|Spain;203;Total water withdrawal;4253;1991;36,9;E;
ESP|Spain;203;Total water withdrawal;4253;1997;34,6;E;
ESP|Spain;203;Total water withdrawal;4253;2002;35,94;E;
ESP|Spain;203;Total water withdrawal;4253;2007;35,57;E;
ESP|Spain;203;Total water withdrawal;4253;2012;37,35;E;
SWE|Sweden;210;Total water withdrawal;4253;1970;4,073;E;
SWE|Sweden;210;Total water withdrawal;4253;1975;4,135;E;
SWE|Sweden;210;Total water withdrawal;4253;1980;4,106;E;
SWE|Sweden;210;Total water withdrawal;4253;1985;2,97;E;
SWE|Sweden;210;Total water withdrawal;4253;1992;2,973;E;
SWE|Sweden;210;Total water withdrawal;4253;1997;2,711;E;
SWE|Sweden;210;Total water withdrawal;4253;2002;2,676;E;
SWE|Sweden;210;Total water withdrawal;4253;2007;2,63;E;
SWE|Sweden;210;Total water withdrawal;4253;2010;2,689;E;
CHE|Switzerland;211;Total water withdrawal;4253;1975;2,598;E;
CHE|Switzerland;211;Total water withdrawal;4253;1980;2,589;E;
CHE|Switzerland;211;Total water withdrawal;4253;1985;2,646;E;
CHE|Switzerland;211;Total water withdrawal;4253;1992;2,695;E;
CHE|Switzerland;211;Total water withdrawal;4253;1997;2,559;E;
CHE|Switzerland;211;Total water withdrawal;4253;2002;2,518;E;
CHE|Switzerland;211;Total water withdrawal;4253;2012;2,005;E;
UKR|Ukraine;230;Total water withdrawal;4253;1992;26;;
UKR|Ukraine;230;Total water withdrawal;4253;2000;18,28;;
UKR|Ukraine;230;Total water withdrawal;4253;2005;15,08;;
UKR|Ukraine;230;Total water withdrawal;4253;2010;14,85;;
GBR|United Kingdom;229;Total water withdrawal;4253;1980;13,51;E;
GBR|United Kingdom;229;Total water withdrawal;4253;1985;11,53;E;
GBR|United Kingdom;229;Total water withdrawal;4253;1990;12,05;E;
GBR|United Kingdom;229;Total water withdrawal;4253;1995;12,12;E;
GBR|United Kingdom;229;Total water withdrawal;4253;2002;15,81;K;
GBR|United Kingdom;229;Total water withdrawal;4253;2007;8,513;E;
GBR|United Kingdom;229;Total water withdrawal;4253;2012;8,214;E;
ALB|Albania;3;Irrigation water withdrawal;4475;2006;0,5176;L;
AUT|Austria;11;Irrigation water withdrawal;4475;1980;0,05;E;[182]
AUT|Austria;11;Irrigation water withdrawal;4475;1985;0,055;E;[183]
AUT|Austria;11;Irrigation water withdrawal;4475;1992;0,05;;[184]
AUT|Austria;11;Irrigation water withdrawal;4475;1997;0,0675;E;[185]
AUT|Austria;11;Irrigation water withdrawal;4475;1999;0,0675;E;[186,187]
AUT|Austria;11;Irrigation water withdrawal;4475;2010;0,018;E;
BGR|Bulgaria;27;Irrigation water withdrawal;4475;2002;0,576;E;[188]
BGR|Bulgaria;27;Irrigation water withdrawal;4475;2006;0,7087;E;[189]
BGR|Bulgaria;27;Irrigation water withdrawal;4475;2011;0,3155;;
HRV|Croatia;98;Irrigation water withdrawal;4475;2007;0,0032;E;[190]
HRV|Croatia;98;Irrigation water withdrawal;4475;2010;0,0084;E;[191]
CYP|Cyprus;50;Irrigation water withdrawal;4475;2002;0,1596;E;[192]
CYP|Cyprus;50;Irrigation water withdrawal;4475;2007;0,142;E;[193]
CYP|Cyprus;50;Irrigation water withdrawal;4475;2012;0,17;E;[194]
CYP|Cyprus;50;Irrigation water withdrawal;4475;2013;0,1666;E;[195]
CZE|Czechia;167;Irrigation water withdrawal;4475;1985;;;[196]
CZE|Czechia;167;Irrigation water withdrawal;4475;1990;;;[197]
CZE|Czechia;167;Irrigation water withdrawal;4475;1997;0,014;E;[198]
CZE|Czechia;167;Irrigation water withdrawal;4475;2002;0,0113;E;
CZE|Czechia;167;Irrigation water withdrawal;4475;2007;0,0088;E;
CZE|Czechia;167;Irrigation water withdrawal;4475;2012;0,0253;E;
CZE|Czechia;167;Irrigation water withdrawal;4475;2013;0,0139;E;
DNK|Denmark;54;Irrigation water withdrawal;4475;1970;0,105;E;
DNK|Denmark;54;Irrigation water withdrawal;4475;1975;0,09;E;
DNK|Denmark;54;Irrigation water withdrawal;4475;1980;0,09;E;
DNK|Denmark;54;Irrigation water withdrawal;4475;1985;0,59;E;
DNK|Denmark;54;Irrigation water withdrawal;4475;1990;0,365;E;
DNK|Denmark;54;Irrigation water withdrawal;4475;2007;0,085;E;[199]
DNK|Denmark;54;Irrigation water withdrawal;4475;2012;0,097;E;
EST|Estonia;63;Irrigation water withdrawal;4475;2010;1,00E-04;;
FIN|Finland;67;Irrigation water withdrawal;4475;1990;0,02;E;
FIN|Finland;67;Irrigation water withdrawal;4475;1995;0,04;E;
FIN|Finland;67;Irrigation water withdrawal;4475;2002;0,04;E;
FIN|Finland;67;Irrigation water withdrawal;4475;2005;0,04;E;
FRA|France;68;Irrigation water withdrawal;4475;1992;4,919;E;
FRA|France;68;Irrigation water withdrawal;4475;2002;4,291;E;[200]
FRA|France;68;Irrigation water withdrawal;4475;2007;3,933;E;[201]
FRA|France;68;Irrigation water withdrawal;4475;2009;3,143;;
DEU|Germany;79;Irrigation water withdrawal;4475;2002;0,1424;E;[202]
DEU|Germany;79;Irrigation water withdrawal;4475;2007;0,0944;E;
DEU|Germany;79;Irrigation water withdrawal;4475;2010;0,1796;E;
GRC|Greece;84;Irrigation water withdrawal;4475;1970;2,425;E;[203]
GRC|Greece;84;Irrigation water withdrawal;4475;1975;3,576;E;
GRC|Greece;84;Irrigation water withdrawal;4475;1985;4,6;E;[204]
GRC|Greece;84;Irrigation water withdrawal;4475;1992;7,9;E;[205]
GRC|Greece;84;Irrigation water withdrawal;4475;1997;7,6;E;[206]
GRC|Greece;84;Irrigation water withdrawal;4475;2002;8,42;E;[207]
GRC|Greece;84;Irrigation water withdrawal;4475;2007;8,458;E;[208]
GRC|Greece;84;Irrigation water withdrawal;4475;2011;7,868;E;[209]
HUN|Hungary;97;Irrigation water withdrawal;4475;1970;0,4052;E;[210]
HUN|Hungary;97;Irrigation water withdrawal;4475;1975;0,5115;E;[211]
HUN|Hungary;97;Irrigation water withdrawal;4475;1992;0,433;E;[212]
HUN|Hungary;97;Irrigation water withdrawal;4475;1996;0,1624;E;[213]
HUN|Hungary;97;Irrigation water withdrawal;4475;2002;0,1737;E;[214]
HUN|Hungary;97;Irrigation water withdrawal;4475;2006;0,0396;E;[215]
HUN|Hungary;97;Irrigation water withdrawal;4475;2013;0,2322;E;
ISL|Iceland;99;Irrigation water withdrawal;4475;2002;0;E;
ISL|Iceland;99;Irrigation water withdrawal;4475;2004;0;E;
IRL|Ireland;104;Irrigation water withdrawal;4475;1998;0,0033;L;
ITA|Italy;106;Irrigation water withdrawal;4475;2007;12,89;L;
LTU|Lithuania;126;Irrigation water withdrawal;4475;2007;0,0019;E;[216]
LTU|Lithuania;126;Irrigation water withdrawal;4475;2011;9,00E-04;E;[217]
LUX|Luxembourg;256;Irrigation water withdrawal;4475;1989;2,00E-04;E;
LUX|Luxembourg;256;Irrigation water withdrawal;4475;1995;2,00E-04;E;[218]
LUX|Luxembourg;256;Irrigation water withdrawal;4475;2012;2,00E-05;E;[219]
LUX|Luxembourg;256;Irrigation water withdrawal;4475;2013;0;E;
MLT|Malta;134;Irrigation water withdrawal;4475;2002;0,0189;E;[220]
MLT|Malta;134;Irrigation water withdrawal;4475;2007;0,0203;E;[221]
MLT|Malta;134;Irrigation water withdrawal;4475;2012;0,0241;E;[222]
MLT|Malta;134;Irrigation water withdrawal;4475;2013;0,029;E;[223]
NLD|Netherlands;150;Irrigation water withdrawal;4475;1996;0,23;E;[224]
NLD|Netherlands;150;Irrigation water withdrawal;4475;2007;0,0387;E;[225]
